Order Date,Shipment Date,Status,Delivery Date,"Order-to-Delivery, days","Price, EUR",Product ID,"Sum of Order, EUR",Qty ordered,Discount %,"Weight, kg",Delivery type,Premium?,Business?,Content rating,Date of creation,Category,Payment type
10/10/2021,10/11/2021,Delivered,10/16/2021,6,4.40,241909946,4.40,1,0.45,0.3,Pick-up Point,0,0,'5,3/16/2021,House & Garden,Apple Pay
10/10/2021,10/11/2021,Delivered,10/15/2021,5,4.40,241909946,4.40,1,0.45,0.3,Pick-up Point,1,0,'5,3/16/2021,House & Garden,Card
10/10/2021,10/10/2021,Delivered,10/12/2021,2,10.64,249910406,5.32,2,0.27,0.4,Pick-up Point,1,0,'25,4/4/2021,Paper,Card
10/10/2021,10/11/2021,Delivered,10/13/2021,3,4.40,241909946,4.40,1,0.45,0.3,Pick-up Point,0,0,'5,3/16/2021,House & Garden,Card
10/10/2021,10/11/2021,Delivered,10/14/2021,4,3.99,219925820,3.99,1,0.32,0.4,Pick-up Point,0,0,'60,9/11/2021,Study,Card
10/10/2021,10/10/2021,Delivered,10/11/2021,1,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
10/10/2021,10/11/2021,Delivered,10/12/2021,2,3.87,219899101,3.87,1,0.41,0.1,Pick-up Point,0,0,'41.25,9/11/2021,Sticker,Apple Pay
10/10/2021,10/11/2021,Delivered,10/14/2021,4,3.96,199519914,3.96,1,0.6,1.1,Pick-up Point,1,0,'40,6/24/2020,Decoration,Card
10/10/2021,10/10/2021,Delivered,10/11/2021,1,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
10/10/2021,10/10/2021,Delivered,10/11/2021,1,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,1,0,'51.25,7/23/2020,Journal,Card
10/10/2021,10/11/2021,Delivered,10/14/2021,4,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/9/2021,10/10/2021,Delivered,10/13/2021,4,13.13,198486522,13.13,1,0.27,0.7,Pick-up Point,0,0,'46.25,9/26/2020,Paper,Apple Pay
10/9/2021,10/10/2021,Delivered,10/11/2021,2,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,1,0,'68.75,4/7/2021,Stationary,Card
10/9/2021,10/10/2021,Delivered,10/12/2021,2,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/9/2021,10/10/2021,Delivered,10/14/2021,5,2.65,182569295,2.65,1,0.49,0.1,Courier,0,0,'51.25,7/23/2020,Journal,Apple Pay
10/9/2021,10/10/2021,Delivered,10/11/2021,2,4.40,241909946,4.40,1,0.45,0.3,Courier,0,0,'5,3/16/2021,House & Garden,Apple Pay
10/9/2021,10/14/2021,Delivered,10/15/2021,6,3.87,251169005,3.87,1,0.51,0.1,Courier,0,0,'68.75,4/7/2021,Stationary,Card
10/9/2021,10/10/2021,Delivered,10/12/2021,3,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/9/2021,10/12/2021,Delivered,10/17/2021,8,5.87,250990858,5.87,1,0.25,0.1,Courier,0,0,'65,4/4/2021,Paper,Card
10/9/2021,10/10/2021,Delivered,10/12/2021,3,3.87,219899101,3.87,1,0.41,0.1,Pick-up Point,0,0,'41.25,9/11/2021,Sticker,Apple Pay
10/9/2021,10/9/2021,Delivered,10/12/2021,3,7.33,191684958,7.33,1,0.35,0.2,Pick-up Point,0,0,'61.25,8/30/2020,Stationary,Apple Pay
10/9/2021,10/10/2021,Delivered,10/12/2021,3,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Apple Pay
10/9/2021,10/9/2021,Delivered,10/11/2021,2,3.87,251169005,3.87,1,0.51,0.1,Courier,0,0,'68.75,4/7/2021,Stationary,Card
10/9/2021,10/10/2021,Delivered,10/19/2021,10,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
10/8/2021,10/9/2021,Delivered,10/12/2021,4,11.60,251169005,3.87,3,0.51,0.2,Pick-up Point,1,0,'68.75,4/7/2021,Stationary,Card
10/8/2021,10/8/2021,Delivered,10/10/2021,2,13.13,198486522,13.13,1,0.27,0.7,Pick-up Point,1,0,'46.25,9/26/2020,Paper,Card
10/8/2021,10/8/2021,Delivered,10/9/2021,1,13.13,198486522,13.13,1,0.27,0.7,Pick-up Point,0,0,'46.25,9/26/2020,Paper,Card
10/8/2021,10/8/2021,Delivered,10/11/2021,3,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
10/8/2021,10/8/2021,Delivered,10/11/2021,3,5.31,182569295,2.65,2,0.49,0.3,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
10/8/2021,10/8/2021,Delivered,10/9/2021,1,3.87,251169005,3.87,1,0.51,0.1,Courier,0,0,'68.75,4/7/2021,Stationary,Card
10/6/2021,10/7/2021,Delivered,10/10/2021,4,3.99,249846004,3.99,1,0.32,0.2,Pick-up Point,0,0,'45,4/4/2021,Paper,Card
10/6/2021,10/7/2021,Cancelled,,-44476,3.99,249846004,3.99,1,0.32,0.2,Pick-up Point,0,0,'45,4/4/2021,Paper,Card
10/6/2021,10/6/2021,Delivered,10/11/2021,5,4.40,241909946,4.40,1,0.45,0.3,Pick-up Point,0,0,'5,3/16/2021,House & Garden,Google Pay
10/6/2021,10/6/2021,Cancelled,,-44475,3.99,249846004,3.99,1,0.32,0.2,Pick-up Point,0,0,'45,4/4/2021,Paper,Card
10/5/2021,10/6/2021,Delivered,10/9/2021,4,3.96,290998918,3.96,1,0.39,0.1,Pick-up Point,0,0,'36.25,6/3/2021,Study,Card
10/5/2021,10/6/2021,Delivered,10/10/2021,5,4.47,298265922,4.47,1,0.32,0.1,Pick-up Point,0,0,'25,6/22/2021,Study,Credit
10/5/2021,10/6/2021,Delivered,10/9/2021,4,4.40,241909946,4.40,1,0.45,0.3,Pick-up Point,0,0,'5,3/16/2021,House & Garden,Card
10/5/2021,10/6/2021,Delivered,10/7/2021,2,4.40,241909946,4.40,1,0.45,0.3,Pick-up Point,0,0,'5,3/16/2021,House & Garden,Card
10/5/2021,10/6/2021,Cancelled,,-44474,4.40,241909946,4.40,1,0.45,0.3,Pick-up Point,1,0,'5,3/16/2021,House & Garden,Card
10/4/2021,10/6/2021,Delivered,10/7/2021,3,8.80,241909946,4.40,2,0.45,0.7,Pick-up Point,0,0,'5,3/16/2021,House & Garden,Card
10/4/2021,10/5/2021,Delivered,10/7/2021,3,3.99,249846004,3.99,1,0.32,0.2,Pick-up Point,0,0,'45,4/4/2021,Paper,Card
10/4/2021,10/4/2021,Delivered,10/5/2021,1,3.99,249846004,3.99,1,0.32,0.2,Pick-up Point,0,0,'45,4/4/2021,Paper,Card
10/3/2021,10/4/2021,Delivered,10/8/2021,5,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/3/2021,10/6/2021,Delivered,10/7/2021,4,3.87,251169005,3.87,1,0.51,0.1,Courier,0,0,'68.75,4/7/2021,Stationary,Card
10/3/2021,10/4/2021,Delivered,10/5/2021,2,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/2/2021,10/3/2021,Delivered,10/4/2021,2,4.47,291090282,4.47,1,0.32,0.1,Pick-up Point,0,0,'31.25,6/3/2021,Study,Card
10/2/2021,10/3/2021,Delivered,10/4/2021,2,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/2/2021,10/3/2021,Delivered,10/5/2021,3,11.73,249919188,5.87,2,0.27,0.4,Pick-up Point,0,0,'40,4/4/2021,Paper,Apple Pay
10/2/2021,10/5/2021,Delivered,10/6/2021,4,3.87,251169005,3.87,1,0.51,0.1,Courier,1,0,'68.75,4/7/2021,Stationary,Card
10/2/2021,10/2/2021,Delivered,10/6/2021,4,7.33,191684958,7.33,1,0.35,0.2,Pick-up Point,0,0,'61.25,8/30/2020,Stationary,Card
10/2/2021,10/2/2021,Delivered,10/6/2021,4,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/1/2021,10/2/2021,Delivered,10/3/2021,1,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/1/2021,10/3/2021,Delivered,10/5/2021,4,3.87,251169005,3.87,1,0.51,0.1,Courier,0,0,'68.75,4/7/2021,Stationary,Apple Pay
10/1/2021,10/3/2021,Delivered,10/3/2021,2,3.87,251169005,3.87,1,0.51,0.1,Courier,1,0,'68.75,4/7/2021,Stationary,Card
10/1/2021,10/2/2021,Delivered,10/4/2021,3,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/1/2021,10/1/2021,Delivered,10/2/2021,1,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
10/1/2021,10/1/2021,Delivered,10/3/2021,2,3.87,251169005,3.87,1,0.51,0.1,Pick-up box,1,0,'68.75,4/7/2021,Stationary,Card
10/1/2021,10/2/2021,Delivered,10/3/2021,2,4.47,298265922,4.47,1,0.32,0.1,Pick-up Point,0,0,'25,6/22/2021,Study,Card
10/1/2021,10/2/2021,Delivered,10/4/2021,3,3.99,249846004,3.99,1,0.32,0.2,Pick-up Point,0,0,'45,4/4/2021,Paper,Card
10/1/2021,10/2/2021,Delivered,10/4/2021,3,7.33,191684958,7.33,1,0.35,0.2,Pick-up Point,0,0,'61.25,8/30/2020,Stationary,Card
9/30/2021,10/1/2021,Delivered,10/3/2021,3,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
9/30/2021,10/1/2021,Delivered,10/19/2021,19,3.87,251169005,3.87,1,0.51,0.1,Pick-up box,0,0,'68.75,4/7/2021,Stationary,Card
9/30/2021,10/1/2021,Delivered,10/3/2021,3,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Google Pay
9/30/2021,9/30/2021,Delivered,10/3/2021,3,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
9/29/2021,9/29/2021,Delivered,10/4/2021,5,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Apple Pay
9/29/2021,9/29/2021,Delivered,9/30/2021,1,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
9/29/2021,9/29/2021,Delivered,10/2/2021,3,5.31,182569295,2.65,2,0.49,0.3,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Google Pay
9/29/2021,9/29/2021,Delivered,9/30/2021,1,7.33,191684958,7.33,1,0.35,0.2,Courier,0,0,'61.25,8/30/2020,Stationary,Apple Pay
9/29/2021,9/30/2021,Delivered,10/5/2021,6,7.33,191684958,7.33,1,0.35,0.2,Pick-up Point,0,0,'61.25,8/30/2020,Stationary,Apple Pay
9/29/2021,9/30/2021,Cancelled,,-44468,7.33,191684958,7.33,1,0.35,0.2,Pick-up Point,0,0,'61.25,8/30/2020,Stationary,Apple Pay
9/29/2021,9/30/2021,Delivered,10/2/2021,3,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Card
9/29/2021,9/30/2021,Delivered,10/1/2021,2,7.33,191684958,7.33,1,0.35,0.2,Pick-up Point,0,0,'61.25,8/30/2020,Stationary,Card
9/28/2021,9/29/2021,Delivered,10/7/2021,9,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
9/28/2021,9/29/2021,Delivered,10/1/2021,3,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
9/28/2021,9/29/2021,Cancelled,,-44468,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
9/28/2021,9/28/2021,Delivered,9/30/2021,2,7.32,191684958,7.32,1,0.35,0.2,Pick-up Point,0,0,'61.25,8/30/2020,Stationary,Card
9/28/2021,9/28/2021,Delivered,9/29/2021,1,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
9/28/2021,9/28/2021,Delivered,9/29/2021,1,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Apple Pay
9/28/2021,9/29/2021,Delivered,9/30/2021,2,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Apple Pay
9/27/2021,9/28/2021,Delivered,10/3/2021,6,3.96,290998918,3.96,1,0.39,0.1,Pick-up Point,0,0,'36.25,6/3/2021,Study,Card
9/27/2021,9/29/2021,Delivered,9/30/2021,3,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Google Pay
9/27/2021,9/28/2021,Delivered,10/1/2021,4,3.87,251169005,3.87,1,0.51,0.1,Pick-up Point,0,0,'68.75,4/7/2021,Stationary,Apple Pay
9/27/2021,9/28/2021,Delivered,9/29/2021,2,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Google Pay
9/27/2021,9/27/2021,Delivered,9/30/2021,3,2.65,182569295,2.65,1,0.49,0.1,Pick-up Point,0,0,'51.25,7/23/2020,Journal,Card
9/27/2021,9/28/2021,Delivered,10/1/2021,4,7.32,191684958,7.32,1,0.35,0.2,Pick-up Point,0,0,'61.25,8/30/2020,Stationary,Card
9/27/2021,9/29/2021,Delivered,9/29/2021,2,7.32,191684958,7.32,1,0.35,0.2,Courier,1,0,'61.25,8/30/2020,Stationary,Apple Pay
9/26/2021,9/27/2021,Delivered,10/1/2021,5,7.32,191684958,7.32,1,0.35,0.2,Pick-up Point,0,0,'61.25,8/30/2020,Stationary,Card
